datetime,HR_mean,HR_std,EDA_mean,EDA_std,TEMP_mean,TEMP_std,acc_mag_mean,acc_mag_std,day,time_sec,label
2020-10-30 06:25:00,0.6665834425862861,0.21153667124414038,-0.39911414310533083,0.1024223220670384,-0.5344501597452903,0.057165304554391484,2.250198954395661,0.8391249177495268,2020-10-30,0.0,2.0
2020-10-30 06:26:00,0.43300719748400257,0.2937770033534983,-0.5789928602898904,0.030202474250501148,-0.7056481098656062,0.029576240378576535,1.337243571244864,0.5901256873419272,2020-10-30,0.02857142857142857,2.0
2020-10-30 06:27:00,-0.3597514228375915,0.14397068296798213,-0.6678512065368154,0.025108975314723263,-0.707349455953759,0.02634597834872365,1.3523191774596814,0.49942506329214637,2020-10-30,0.05714285714285714,2.0
2020-10-30 06:28:00,-0.44329318525091205,0.08287026654728061,-0.7485206826967098,0.01788437225700147,-0.7220235659640714,0.0298874856790328,1.5594438852940238,0.4835159237503655,2020-10-30,0.08571428571428572,2.0
2020-10-30 06:29:00,-0.9374970164390881,0.24663840198553755,-0.7877109533801742,0.009376800605988446,-0.6871459711569501,0.044542120798840235,1.6197607959406877,0.605157120828377,2020-10-30,0.11428571428571428,2.0
2020-10-30 06:30:00,-0.526325369120408,0.549253320512139,-0.8082950571291526,0.00994353928306265,-0.48723780579906606,0.090000966809391,1.1842054002298563,0.5005669570106505,2020-10-30,0.14285714285714285,2.0
2020-10-30 06:31:00,0.6253512586973833,0.25898194067825314,-0.8348166587945625,0.005453225421639968,-0.24075529127801568,0.0595516091402718,1.2094854270495696,0.5123141308760579,2020-10-30,0.17142857142857143,2.0
2020-10-30 06:32:00,-0.4700678978821592,0.13007580592008586,-0.8448547776868581,0.009569120189013531,-0.05062986592700731,0.07235450793888736,1.4344250011068242,0.5937030171732002,2020-10-30,0.2,2.0
2020-10-30 06:33:00,-0.6679154073688468,0.05514432078136171,-0.8620000480569809,0.005590558766591097,0.2009566868584988,0.0734004539702308,1.5742551721364713,0.5666055032302925,2020-10-30,0.22857142857142856,2.0
2020-10-30 06:34:00,-0.8347805413909918,0.07560610047932306,-0.8719531591137275,0.005204219220513383,0.4263850435386662,0.05027664307513451,1.753226831549026,0.754611971623283,2020-10-30,0.2571428571428571,2.0
