datetime,HR_mean,HR_std,EDA_mean,EDA_std,TEMP_mean,TEMP_std,acc_mag_mean,acc_mag_std,hour,hour_sin,hour_cos,label
2020-05-09 22:28:00,-0.525013254798602,0.20157252640266624,-0.3845231914616344,0.028973503292106302,1.0181254543299356,0.055842051731380134,1.496524571599359,0.6041854590510999,22,-0.5000000000000004,0.8660254037844384,0.0
2020-05-09 22:29:00,-0.7699591393751423,0.0890185574955312,-0.3759403446425764,0.03007810146007597,0.6021940060299966,0.1764555725218735,1.7217977886291476,0.7466870503003531,22,-0.5000000000000004,0.8660254037844384,0.0
2020-05-09 22:30:00,-0.6318058810003688,0.2402949901765962,-0.34620066268036925,0.0324971526238647,0.04056307668860383,0.20535363323000239,1.2961999330209528,0.24893926070798256,22,-0.5000000000000004,0.8660254037844384,0.0
2020-05-09 22:31:00,-0.31167546792871487,0.1047155570910584,-0.36425777843988316,0.02898709182291398,-0.05386523911146715,0.11240918499503379,1.3931707255229424,0.3077291571604431,22,-0.5000000000000004,0.8660254037844384,0.0
2020-05-09 22:32:00,-0.6876543525710209,0.5077472353843956,-0.3179746268883717,0.036492502141784885,0.13593214781420435,0.033855587572291714,1.2180772014991779,0.19179137221625261,22,-0.5000000000000004,0.8660254037844384,0.0
2020-05-09 22:33:00,-0.9879312807842255,0.4919475746330135,-0.2971687300570356,0.04412470243321357,0.38840735830331075,0.1004203165202843,1.4208718026249043,0.6929087839092333,22,-0.5000000000000004,0.8660254037844384,0.0
2020-05-09 22:34:00,0.701707140786618,0.42145395167106237,-0.20259142167519115,0.050553331943115065,0.551275624035687,0.034487215692170274,1.8929570191594756,0.7340857882121753,22,-0.5000000000000004,0.8660254037844384,0.0
2020-05-09 22:35:00,1.1247157252550866,0.1935902768050486,-0.3308569449670621,0.0312981671577476,0.3955806176604766,0.06354322570388252,1.2727897917090059,0.40998187468487635,22,-0.5000000000000004,0.8660254037844384,0.0
2020-05-09 22:36:00,0.5004276744653187,0.13699538320997234,-0.37162757101620286,0.013863744056615144,0.24494217115999073,0.020555461486318503,1.6941136597257362,0.13116955106125408,22,-0.5000000000000004,0.8660254037844384,0.0
2020-05-09 22:37:00,0.45950587394688314,0.05245239897161612,-0.37796926727716457,0.017391328595349444,0.48542275124858897,0.1373084939985326,1.4808317095003285,0.21172311295312463,22,-0.5000000000000004,0.8660254037844384,0.0
2020-05-09 22:38:00,0.5608880037084719,0.04045902803451444,-0.38402340604442897,0.021892638969126937,0.7993998411442167,0.07560866559567457,1.3116621977165022,0.03623884915091862,22,-0.5000000000000004,0.8660254037844384,0.0
2020-05-09 22:39:00,0.5269402318655256,0.10233612340651073,-0.3166823967702274,0.03189747029549953,0.8845381981046792,0.01727126722576746,1.2980712255143099,0.28619652756116404,22,-0.5000000000000004,0.8660254037844384,0.0
2020-05-09 22:40:00,0.4548827678410346,0.1448178866464711,-0.32055406999566954,0.02185323164859245,0.996017704179981,0.07536966850791606,1.4634637669004877,0.4268399025112171,22,-0.5000000000000004,0.8660254037844384,0.0
2020-05-09 22:41:00,0.28002587145316177,0.015915088855294704,-0.34386356710652705,0.027166599475795934,1.1281938274169419,0.04261469731169053,1.2532837368090999,0.05918611910417415,22,-0.5000000000000004,0.8660254037844384,0.0
2020-05-09 22:42:00,1.4098972559158611,0.675575281171117,-0.333540579845563,0.02946213089371863,1.2056885473574739,0.05697947367335527,1.4075703929353398,0.20946627254597378,22,-0.5000000000000004,0.8660254037844384,0.0
2020-05-09 22:43:00,3.027534455628951,0.3045169796398533,-0.3798929201553084,0.0074418340887523115,1.3552686441167388,0.039401934239963236,1.3686066306514288,0.07290926350668762,22,-0.5000000000000004,0.8660254037844384,0.0
2020-05-09 22:44:00,1.0909479283457013,0.5963101600481653,-0.2541124154866038,0.13390128714243937,1.4066574037738138,0.02556552820052177,1.7195233666545213,0.6099476631556134,22,-0.5000000000000004,0.8660254037844384,0.0
2020-05-09 22:45:00,0.7269711220852453,0.23563490517459199,-0.07138226173827748,0.12479068826378885,1.2123914290518742,0.0780640521161871,1.8371436787521036,0.48866650237582815,22,-0.5000000000000004,0.8660254037844384,0.0
2020-05-09 22:46:00,1.3979289228340537,0.07543610737491199,-0.2629929762386219,0.04128490088561704,0.9334574750322377,0.07822057061106526,1.8188598638591205,0.3771234813806733,22,-0.5000000000000004,0.8660254037844384,0.0
2020-05-09 22:47:00,0.9022104652069352,0.2962067148800961,-0.33548676891672835,0.06713889788713438,0.6910953842925791,0.07739290391248776,1.840636776464323,0.5720662685235959,22,-0.5000000000000004,0.8660254037844384,0.0
2020-05-09 22:48:00,-0.1819247892645713,0.26530749628242284,-0.37084333843665707,0.0228553570340046,0.5632702544361947,0.03832050145646485,1.662184062821243,0.5053480287829256,22,-0.5000000000000004,0.8660254037844384,0.0
2020-05-09 22:49:00,-0.7379910918013671,0.08899683939703963,-0.29160970158936783,0.0518696222604819,0.5092944176339114,0.02079636186544622,1.8141949478412502,0.5505341014328574,22,-0.5000000000000004,0.8660254037844384,0.0
2020-05-09 22:50:00,-0.44798398323448796,0.13937330757380997,-0.3694341986303984,0.04715858296224184,0.43074134795215957,0.041729383047229646,1.897856269353546,0.4942433029492224,22,-0.5000000000000004,0.8660254037844384,0.0
2020-05-09 22:51:00,-0.44972749040336024,0.2822013336171712,-0.3494125488094681,0.022667700455882102,0.3479548793055217,0.049855680097393384,1.7319272049604042,0.4465580842521333,22,-0.5000000000000004,0.8660254037844384,0.0
2020-05-09 22:52:00,0.8556194542813277,0.26208942806206065,-0.3357383632642385,0.03785377350966257,0.23929763920680994,0.05333112557599364,1.7251532092002944,0.4605935065327057,22,-0.5000000000000004,0.8660254037844384,0.0
2020-05-09 22:53:00,0.6394920559412448,0.523065287269171,-0.3499484306178014,0.027163466579381356,0.198609971377639,0.015214608270877948,1.5918711936629788,0.3282269808417478,22,-0.5000000000000004,0.8660254037844384,0.0
2020-05-09 22:54:00,-0.28245203809174524,0.300005348354473,-0.36374246205012517,0.03788477884439854,0.11993930728019525,0.0209874209570794,1.7541097643562196,0.39798969145276003,22,-0.5000000000000004,0.8660254037844384,0.0
2020-05-09 22:55:00,0.09429174001819524,0.1836201509052647,-0.351540553247736,0.020411526594727933,0.07478305165475682,0.022454988887483717,1.6018496046070516,0.5828492061465689,22,-0.5000000000000004,0.8660254037844384,0.0
2020-05-09 22:56:00,-0.05858571760853878,0.23966010815276131,-0.3720398183556653,0.030615630347578037,0.030802740186230478,0.05820716988517409,1.6399476747070372,0.4434098593364141,22,-0.5000000000000004,0.8660254037844384,0.0
2020-05-09 22:57:00,1.616407243743777,0.5665935438338005,-0.38079755324800074,0.030268355696781275,-0.01635262050595898,0.021695047089374586,1.2703243724223527,0.489745544157421,22,-0.5000000000000004,0.8660254037844384,0.0
2020-05-09 22:58:00,0.8071387065533295,0.6207781201160506,-0.39311063450959993,0.02608520271707919,0.09536207440072454,0.06364145761385649,1.4559609543937024,0.45167813087096464,22,-0.5000000000000004,0.8660254037844384,0.0
2020-05-09 22:59:00,-0.32347507451030894,0.14328999879415036,-0.3447344863430764,0.039796510981812826,0.2806908735301294,0.05865646535487287,1.5170156036367954,0.4466295168380518,22,-0.5000000000000004,0.8660254037844384,0.0
2020-05-09 23:00:00,0.44608649296324004,0.2769848192194873,-0.3494267891821087,0.02867279308110958,0.4161596404064454,0.027966824652374905,1.4511775795201685,0.3109271322333154,23,-0.25881904510252157,0.9659258262890681,0.0
2020-05-09 23:01:00,0.07712663072981348,0.1687090350821833,-0.3454914272802044,0.03939023290258439,0.4125142135200159,0.04692694132058454,1.4202446521576542,0.29081053737786045,23,-0.25881904510252157,0.9659258262890681,0.0
2020-05-09 23:02:00,-0.02138714852814669,0.22829154365917942,-0.35799156471622673,0.022346863560089865,0.48130694669939506,0.017166408076144543,1.6716648071574993,0.18144165482882557,23,-0.25881904510252157,0.9659258262890681,0.0
2020-05-09 23:03:00,-0.551469570032071,0.10026971223766114,-0.3501708885779581,0.05869637280667272,0.6374723307373709,0.08855994713951586,1.6179486246718662,0.3170570835501245,23,-0.25881904510252157,0.9659258262890681,0.0
2020-05-09 23:04:00,-0.3578840321205052,0.17571012979690828,-0.2968793133875425,0.04143869235971554,0.7906978543830652,0.030518204324500548,1.7548425115596757,0.557940665015213,23,-0.25881904510252157,0.9659258262890681,0.0
