datetime,HR_mean,HR_std,EDA_mean,EDA_std,TEMP_mean,TEMP_std,acc_mag_mean,acc_mag_std,day,time_sec,label
2020-07-16 14:49:00,0.8481534104085285,0.49873538367864584,0.7726513507690399,0.1643565733676385,3.476746771431068,0.13620449918763786,1.3920590972450555,0.3457421738936078,2020-07-16,0.0,2.0
2020-07-16 14:50:00,-0.2372116194702176,0.20097500925693698,1.0972629098165845,0.2006514412187003,3.293825439818582,0.038235488368349474,1.6347693017583957,0.15666873620766858,2020-07-16,0.00303951367781155,2.0
2020-07-16 14:51:00,0.41707386094293586,0.12046139491695486,1.9515141350543554,1.0419628201085396,3.486576656073795,0.09645786174388765,1.4375158551929732,0.6353400893244115,2020-07-16,0.0060790273556231,2.0
2020-07-16 14:52:00,1.656575465776414,0.984027531943063,1.2915232040489306,0.300573078002261,3.259776998809716,0.06716098289509732,2.219383647958444,0.8322078940763245,2020-07-16,0.00911854103343465,2.0
2020-07-16 14:53:00,3.9656907377193957,0.777500973819019,1.141908344929213,0.34319935506712146,2.9893839400865874,0.06973367421697467,1.8610646693649626,0.5569246504143356,2020-07-16,0.0121580547112462,2.0
2020-07-16 14:54:00,0.1672459084135567,0.8229115960168623,1.3417912905070386,0.6734327156630141,2.763723979592681,0.05647339169268605,1.6935815715354077,0.6169030819043017,2020-07-16,0.015197568389057751,2.0
2020-07-16 14:55:00,0.009621355631206892,0.21497681193275067,0.8578238980034698,0.17557694909181648,2.5215384159312895,0.08078825549890377,1.8702299312338317,1.0352488887008344,2020-07-16,0.0182370820668693,2.0
2020-07-16 14:56:00,-0.9232340006116964,0.4556637206464213,0.517988810224204,0.26245906286602066,2.35542761167883,0.026824317201900247,1.3733269985800265,0.31605374288578686,2020-07-16,0.02127659574468085,2.0
2020-07-16 14:57:00,-1.7481222693283358,0.11918740007703167,0.8479603344413469,0.09927780176624049,2.2726571337451436,0.03719311283345718,1.0769133739857424,0.16699178977942952,2020-07-16,0.0243161094224924,2.0
2020-07-16 14:58:00,-0.6877523597125192,0.5799520769080189,0.6876589080955094,0.09125755731046113,2.1371756801910364,0.08165726980410123,0.9320737226733872,0.20327159102801565,2020-07-16,0.02735562310030395,2.0
2020-07-16 14:59:00,0.09982810375959983,0.19917622764115175,0.6778399575897562,0.2041816763752169,1.7733274863138644,0.09182733583124648,1.5694689858185171,0.6473787950996532,2020-07-16,0.030395136778115502,2.0
2020-07-16 15:00:00,-0.47827648989558147,0.06740655754177645,1.444980762548807,0.16279177896791297,1.8170633498691862,0.02300556962436427,1.723641918975943,0.5680694164020508,2020-07-16,0.03343465045592705,2.0
2020-07-16 15:01:00,-0.6847204072545899,0.20099610833661485,1.049339417008866,0.11452485229329641,1.8217645990461429,0.024073089652971013,1.497262688923328,0.20808138125426337,2020-07-16,0.0364741641337386,2.0
2020-07-16 15:02:00,-0.7450513311633867,0.11522054697105806,0.9676344538579333,0.1221432126687927,1.7429830598080553,0.027478341124393426,1.0594999113691472,0.36280252864524604,2020-07-16,0.03951367781155015,2.0
2020-07-16 15:03:00,0.2803771751262933,0.5221190977768001,0.841248934677656,0.1127281377644812,1.6865680696845786,0.056210474814796164,1.021392314926844,0.2553518807829933,2020-07-16,0.0425531914893617,2.0
2020-07-16 15:04:00,0.6293475080279627,0.2186566463924827,1.0597888565240219,0.1910665406414311,1.5708888475121974,0.027252764406420268,1.2567740736035582,0.5164527325044288,2020-07-16,0.04559270516717325,2.0
2020-07-16 15:05:00,-1.0294755867391383,0.55136386588166,0.8591302625122464,0.04230662063226619,1.2412315567401635,0.12071659767375649,1.8964323341802565,0.12332654706806281,2020-07-16,0.0486322188449848,2.0
2020-07-16 15:06:00,-1.4238635814597893,0.1109234481188563,1.4086323715508842,0.5223954474068018,1.2267004229204796,0.11028518299249945,1.4590072677852826,0.718658453467713,2020-07-16,0.05167173252279635,2.0
2020-07-16 15:07:00,-0.7518177616487656,0.2931919446706148,1.6608180964555703,0.1443955847936065,1.305054575869753,0.07380248574928291,1.0310483837851938,0.14933224893370592,2020-07-16,0.0547112462006079,2.0
2020-07-16 15:08:00,-0.9993779123396936,0.30174663314381167,1.2520696880779678,0.19075229739638136,1.393950923943111,0.052000302918392194,1.2477953766423124,0.45821564002688636,2020-07-16,0.057750759878419454,2.0
2020-07-16 15:09:00,-1.760139154070129,0.13330467332410778,1.0030818298663398,0.15208011409759445,1.2415164809327057,0.04028067298224351,1.900347489309391,0.448697445515394,2020-07-16,0.060790273556231005,2.0
2020-07-16 15:10:00,-0.1866051284447795,0.859353731731231,0.7255828888076292,0.17836717770744343,1.2004873972065404,0.030567990498539307,1.7471243400676595,0.5816552548975921,2020-07-16,0.06382978723404255,2.0
2020-07-16 15:11:00,2.1605944243721926,0.31674833979885325,0.8306645661551346,0.357369612752442,1.1674361908715747,0.03515545336444917,1.8120459596718943,0.7486970522554888,2020-07-16,0.0668693009118541,2.0
2020-07-16 15:12:00,1.3727181606602754,0.543064941760327,1.000694556743584,0.1600315085628946,1.1426477861203503,0.03181149255137753,1.9553391671664206,0.5365028567853934,2020-07-16,0.06990881458966565,2.0
2020-07-16 15:13:00,0.31989115715930716,0.09975191514076256,1.179237977074757,0.13915083159943298,1.081958933108731,0.0297492485702113,1.523516373137304,0.5673306679992918,2020-07-16,0.0729483282674772,2.0
2020-07-16 15:14:00,-0.4463793640373658,0.25820381069380693,0.9702923232729481,0.24331647753944846,1.0925011282328152,0.06300657008248886,1.5560522301019097,0.47492682175429374,2020-07-16,0.07598784194528875,2.0
2020-07-16 15:15:00,0.06517017566326969,0.34332119402313516,0.8661118718513957,0.24063531517485534,1.1386588474247508,0.0407168896071191,1.8231108556026965,0.5165329880905606,2020-07-16,0.0790273556231003,2.0
2020-07-16 15:16:00,0.6487717237746969,0.34843737519677426,1.0533015415682898,0.3656712017822016,1.0882272653446732,0.03492829766415626,1.520147472144969,0.5333083272900903,2020-07-16,0.08206686930091185,2.0
2020-07-16 15:17:00,1.7321277770248151,0.40009033684559037,1.2292341664659128,0.16680210157569508,1.2523436002493327,0.09810074531116086,1.6788209655595763,0.5953719315215537,2020-07-16,0.0851063829787234,2.0
2020-07-16 15:18:00,-0.28347970697861863,0.36662723696779215,1.3208026931789683,0.17809998325406098,1.2341084519265926,0.05104257264726303,1.8063268687744387,0.5836600489897695,2020-07-16,0.08814589665653495,2.0
2020-07-16 15:19:00,0.07281168185805084,0.08596845615556409,1.0672208151556017,0.25077114423423813,1.186526111771943,0.04829440985569304,2.1546016355906263,0.8131863069512577,2020-07-16,0.0911854103343465,2.0
2020-07-16 15:20:00,-0.20845737115985546,0.2026887961957255,0.8917854377515103,0.079072750536213,1.1600281618654618,0.037718978387596074,1.8077145662705925,0.5089619380924958,2020-07-16,0.09422492401215805,2.0
2020-07-16 15:21:00,-0.8188411659829917,0.14668094774815274,1.0866332954283835,0.2047139170292834,1.1862411875794008,0.04992274307014846,1.8090080721583268,0.4864711291347312,2020-07-16,0.0972644376899696,2.0
2020-07-16 15:22:00,-0.6165877520211214,0.2010438132880251,1.4013361505163437,0.11992008963824195,1.2751375356527577,0.041617576843419116,1.4597972159373174,0.814411649849954,2020-07-16,0.10030395136778116,2.0
2020-07-16 15:23:00,-0.015583289801579392,0.220255809381654,1.9361092361431143,0.2154567617374755,1.0301027300659393,0.08821334167275549,1.9308721070858121,0.5642555461219869,2020-07-16,0.1033434650455927,2.0
2020-07-16 15:37:00,-1.1306392687500482,0.08732312951111285,1.4346190022791874,0.21797461737170487,0.3328932309136779,0.05632523511499453,1.1085989151408382,0.17730600642800198,2020-07-16,0.1458966565349544,2.0
2020-07-16 15:38:00,-0.8241039452493976,0.1738777710322509,1.337104353194918,0.15948976633840295,0.25567877473457556,0.03524774927902833,1.7384791446646202,0.6799139335140592,2020-07-16,0.14893617021276595,2.0
2020-07-16 15:39:00,0.8112893055237049,1.2705042708767214,1.4545271128661523,0.5077884755039194,0.23089036998335125,0.04529502770388308,2.0603611910730546,0.7477669706657029,2020-07-16,0.1519756838905775,2.0
2020-07-16 15:40:00,1.6517440618597135,1.2719319940231668,1.8108024459003034,0.32648039119624184,0.1818834088659871,0.037571180829766945,2.178571137616434,0.8588695962266817,2020-07-16,0.15501519756838905,2.0
2020-07-16 15:41:00,-0.40887435863298005,0.29020857156749585,1.9474123354177395,0.18230398287052768,0.1947049975304139,0.05762608864688678,1.7789303943575923,0.7336301151944132,2020-07-16,0.1580547112462006,2.0
2020-07-16 15:42:00,0.24919489984758939,0.20145239820718822,2.0807791475325113,0.18910862811567047,0.2143647668158675,0.04274121227439644,1.8807581290274415,0.6202064343878232,2020-07-16,0.16109422492401215,2.0
2020-07-16 15:43:00,0.8354586501171986,0.5813574353595056,2.2227038266660117,0.19759675064237228,0.2941435407278554,0.03491783155951219,1.7920594430883343,0.5684317182343271,2020-07-16,0.1641337386018237,2.0
2020-07-16 15:44:00,2.1050456043401296,0.3907303960023936,1.9534480706184933,0.21595623457033053,0.3189319454790798,0.01714733918039393,1.867810491080796,0.6382979034250862,2020-07-16,0.16717325227963525,2.0
2020-07-16 15:45:00,2.2445030923948868,0.7566598947091319,2.1023086210404442,0.20071948669914436,0.31123899228042406,0.024798138215207495,1.8053569623812988,0.5943077858591757,2020-07-16,0.1702127659574468,2.0
2020-07-16 15:46:00,-0.058844074872034365,0.218329359973387,2.2421616231166186,0.2577004059243895,0.4727910094521984,0.05551254221505781,1.7382678883231817,0.6679265887001106,2020-07-16,0.17325227963525835,2.0
2020-07-16 15:47:00,0.5536719466796458,0.11072157057128379,2.611138599157025,0.4385592950919247,0.6309239363134596,0.0693401801455423,1.5365820708376732,0.30680036705590824,2020-07-16,0.1762917933130699,2.0
2020-07-16 15:57:00,-0.690032486560962,0.14465292429317234,2.159195787415099,0.15205550475635715,0.7144067247285032,0.07209727793298965,1.1774588385319178,0.3506230956621148,2020-07-16,0.2066869300911854,0.0
2020-07-16 15:58:00,-0.4337215787760105,0.11961125803089996,2.048574989551061,0.0860754918727319,0.7004454392939051,0.10075369352164179,1.027920516551921,0.1649679871513327,2020-07-16,0.20972644376899696,0.0
2020-07-16 15:59:00,0.42702014400614297,0.775001379917191,1.9881748526029381,0.15135813474512436,0.7656930793862091,0.09236587323054554,1.1731575179823717,0.36309324048681435,2020-07-16,0.2127659574468085,0.0
2020-07-16 16:00:00,0.3360985452982383,0.9587288941723602,1.729052904849074,0.15411274914274023,0.6582766587975691,0.05709863517152932,1.1983964903171047,0.19598638959213868,2020-07-16,0.21580547112462006,0.0
2020-07-16 16:01:00,-0.39362832127339226,0.5865403715967942,1.380254178658945,0.13905466676117723,0.5696652349167552,0.01566195329895348,1.0466717853307996,0.15654857998044627,2020-07-16,0.2188449848024316,0.0
2020-07-16 16:02:00,0.2472845232988941,0.36624048076135257,1.2138268769417222,0.15272981621971068,0.5830566719662671,0.027053841918104962,1.1059496957853374,0.4075352515153124,2020-07-16,0.22188449848024316,0.0
2020-07-16 16:03:00,-0.1188791985410332,0.25193474502418206,1.0531201362326972,0.11329438682826545,0.6351977992016012,0.05511607142506221,1.1383045852862044,0.3690489550304932,2020-07-16,0.22492401215805471,0.0
2020-07-16 16:04:00,0.1637209555559641,0.2846980037214568,0.9848826208215888,0.2603816324819214,0.6232309831148033,0.089016280936549,1.5817156394478489,0.4276188252000863,2020-07-16,0.22796352583586627,0.0
2020-07-16 16:05:00,-0.8155380633052476,0.15909689896406634,1.360931381527849,0.30244719043093554,0.7936156502554048,0.058811963598012676,1.5822452142695418,0.3957839193391177,2020-07-16,0.23100303951367782,0.0
2020-07-16 16:06:00,-0.8896606733946253,0.16484280723045372,1.0900090518497552,0.3287061229795563,0.8827969225213051,0.07627049755621457,1.7231834822659604,0.4827826931098348,2020-07-16,0.23404255319148937,0.0
2020-07-16 16:07:00,-0.10177208467271645,0.3769969404067711,0.7910195550556889,0.14699425571843197,0.8035879969944038,0.10492394031507166,1.0280212576514787,0.1694074466114899,2020-07-16,0.23708206686930092,0.0
2020-07-16 16:08:00,0.9600398511121153,0.24757856453580235,0.9098467998348545,0.11169140629916696,0.6389018137046577,0.023795234798415044,1.1300351175231753,0.38274060984127994,2020-07-16,0.24012158054711247,0.0
2020-07-16 16:09:00,0.6007904598774659,0.3211291930000561,1.213965040307784,0.11884008419754316,0.8292311743232564,0.08017477176348926,1.7143393498172241,0.1567552807508942,2020-07-16,0.24316109422492402,0.0
2020-07-16 16:10:00,0.752646907983755,0.43286278871258355,0.9252509253124941,0.10584055058553105,0.8098563292303452,0.049667465532655004,1.45107247635145,0.48107164659212587,2020-07-16,0.24620060790273557,0.0
2020-07-16 16:11:00,0.16904535987232774,0.4012111819266738,0.6728854474076367,0.0772113851667775,0.6830650635487941,0.03236457924833518,1.0722914761236244,0.23978553722725462,2020-07-16,0.24924012158054712,0.0
2020-07-16 16:12:00,0.29553693741593995,0.29455901797561024,0.4036743747286336,0.07064255387244575,0.6343430266239722,0.016839041899831233,1.062726226161466,0.03537225048777668,2020-07-16,0.25227963525835867,0.0
2020-07-16 16:13:00,1.365853130094964,0.7619855027350576,0.27954123481981946,0.15884140048274673,0.6545726442945127,0.04435000336745227,1.4900295259087626,0.4702078014014666,2020-07-16,0.2553191489361702,0.0
2020-07-16 16:14:00,2.870527324897341,0.15200879872269019,0.2907566196928355,0.06544926834829093,0.6785062764681091,0.02414257938898108,1.1771079558500723,0.2514044725012448,2020-07-16,0.25835866261398177,0.0
2020-07-16 16:15:00,1.3172309656781704,0.47226163238101415,0.34813885388450844,0.05987467167546438,0.6502987814063697,0.01226155816248728,1.118650056162292,0.043011047357941014,2020-07-16,0.2613981762917933,0.0
2020-07-16 16:16:00,0.3503216068285246,0.32050121284600863,0.14076907104547867,0.07392933055942169,0.6112641670280049,0.020677612553158906,1.1813412297849994,0.35794668815660025,2020-07-16,0.26443768996960487,0.0
2020-07-16 16:17:00,0.12543947452210855,0.1931658319335803,-0.6242090026277214,0.15312640923953774,0.5183788802590483,0.026151614091647075,1.5981578259445357,0.2971453015764475,2020-07-16,0.2674772036474164,0.0
2020-07-16 16:18:00,1.2189266859853078,0.5472870709953671,-0.45426904674168533,0.23737776819723289,0.6263651492327742,0.09616701497615719,1.550700529509768,0.33155077135618416,2020-07-16,0.270516717325228,0.0
2020-07-16 16:19:00,1.1359670437319653,0.43367606194374936,-0.30103884256453706,0.19017352352621916,0.6879087748220216,0.049915421051522454,1.7743676418952816,0.4849046279627517,2020-07-16,0.2735562310030395,0.0
2020-07-16 16:20:00,-0.019872393278650258,0.3022547795606905,-0.42098369889767373,0.050926824715646433,0.7354911149766712,0.04205634310527815,2.327796212682394,0.4226138442567339,2020-07-16,0.2765957446808511,0.0
2020-07-16 16:21:00,0.3750948769116055,0.31712322712757723,-0.3921571254533802,0.11215176716580197,0.7172559666539319,0.013416132265594799,1.087505125192942,0.4233685491428786,2020-07-16,0.2796352583586626,0.0
2020-07-16 16:22:00,0.343838651572952,0.1931885851719426,-0.2858149974281608,0.05146942240180326,0.6437455249778857,0.032469813893797314,1.0813666708823375,0.024019573655821573,2020-07-16,0.2826747720364742,0.0
2020-07-16 16:23:00,0.23248218629900333,0.048017828457975496,-0.2904995089712588,0.042005420003728394,0.547441147898416,0.016947224450967052,0.9092636851109568,0.04648136763508513,2020-07-16,0.2857142857142857,0.0
2020-07-16 16:24:00,-0.01216926203391121,0.16163972804109666,-0.4450355854721647,0.14010803903142677,0.620381741189375,0.09228669568086531,1.6089876428262413,0.3913829653141493,2020-07-16,0.2887537993920973,0.0
2020-07-16 16:25:00,0.0077109790825116795,0.12378177175797353,-0.36544782649282065,0.21293399717441586,0.640326434667372,0.1058246378320019,1.4631348240885205,0.4667278327051846,2020-07-16,0.2917933130699088,0.0
